Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,$T2:DELAY,$T4:DELAY,PATTERN
sheet1,IO1,Controller,R,0.834,0.901,9.791,FFFE,7,106.532,15.000,0.067,SL_PAD/,Controller_pad,1.450,1.517,0.000,0.000,0.616,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,0.861,0.931,9.531,FFFE,8,121.493,15.000,0.070,SL_PAD/,Controller_pad,1.413,1.483,0.000,0.000,0.552,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,0.834,0.900,10.014,FFFE,9,136.533,15.000,0.066,SL_PAD/,Controller_pad,1.450,1.516,0.000,0.000,0.616,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,0.861,0.930,9.562,FFFE,10,151.496,15.000,0.069,SL_PAD/,Controller_pad,1.413,1.482,0.000,0.000,0.552,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,0.835,0.903,9.710,FFFE,11,166.534,15.000,0.068,SL_PAD/,Controller_pad,1.451,1.519,0.000,0.000,0.616,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,0.861,0.931,9.396,FFFE,12,181.495,15.000,0.070,SL_PAD/,Controller_pad,1.413,1.483,0.000,0.000,0.552,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,0.834,0.902,9.726,FFFE,13,196.535,15.000,0.068,SL_PAD/,Controller_pad,1.450,1.518,0.000,0.000,0.616,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,0.861,0.929,9.763,FFFE,14,211.493,15.000,0.068,SL_PAD/,Controller_pad,1.413,1.481,0.000,0.000,0.552,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,0.834,0.901,9.915,FFFE,15,226.534,15.000,0.067,SL_PAD/,Controller_pad,1.450,1.517,0.000,0.000,0.616,io1_fffe_3_1o5_1o5\io1_fffe_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,0.731,0.788,11.516,FFFE,2,31.361,15.000,0.057,SL_PAD/,IO0_pad,1.283,1.340,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,0.709,0.772,10.422,FFFE,3,46.405,15.000,0.063,SL_PAD/,IO0_pad,1.325,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,0.731,0.789,11.513,FFFE,4,61.361,15.000,0.058,SL_PAD/,IO0_pad,1.283,1.341,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,0.708,0.771,10.469,FFFE,5,76.405,15.000,0.063,SL_PAD/,IO0_pad,1.324,1.387,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,0.728,0.787,11.186,FFFE,6,91.358,15.000,0.059,SL_PAD/,IO0_pad,1.280,1.339,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,0.708,0.772,10.415,FFFE,7,106.405,15.000,0.064,SL_PAD/,IO0_pad,1.324,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,0.732,0.790,11.482,FFFE,8,121.362,15.000,0.058,SL_PAD/,IO0_pad,1.284,1.342,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,0.709,0.772,10.444,FFFE,9,136.406,15.000,0.063,SL_PAD/,IO0_pad,1.325,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,0.732,0.788,11.628,FFFE,10,151.361,15.000,0.056,SL_PAD/,IO0_pad,1.284,1.340,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,0.709,0.772,10.451,FFFE,11,166.406,15.000,0.063,SL_PAD/,IO0_pad,1.325,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,0.731,0.787,11.707,FFFE,12,181.360,15.000,0.056,SL_PAD/,IO0_pad,1.283,1.339,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,0.708,0.771,10.539,FFFE,13,196.405,15.000,0.063,SL_PAD/,IO0_pad,1.324,1.387,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,0.732,0.789,11.417,FFFE,14,211.361,15.000,0.057,SL_PAD/,IO0_pad,1.284,1.341,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,0.708,0.772,10.378,FFFE,15,226.406,15.000,0.064,SL_PAD/,IO0_pad,1.324,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,0.900,0.968,9.766,FFFE,2,31.533,15.000,0.068,SL_PAD/,IO1_pad,1.452,1.520,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,0.883,0.947,10.385,FFFE,3,46.581,15.000,0.064,SL_PAD/,IO1_pad,1.499,1.563,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,0.902,0.971,9.545,FFFE,4,61.534,15.000,0.069,SL_PAD/,IO1_pad,1.454,1.523,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,0.883,0.945,10.489,FFFE,5,76.580,15.000,0.062,SL_PAD/,IO1_pad,1.499,1.561,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,0.898,0.966,9.648,FFFE,6,91.529,15.000,0.068,SL_PAD/,IO1_pad,1.450,1.518,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,0.883,0.946,10.413,FFFE,7,106.580,15.000,0.063,SL_PAD/,IO1_pad,1.499,1.562,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,0.904,0.973,9.455,FFFE,8,121.535,15.000,0.069,SL_PAD/,IO1_pad,1.456,1.525,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,0.884,0.946,10.517,FFFE,9,136.580,15.000,0.062,SL_PAD/,IO1_pad,1.500,1.562,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,0.901,0.972,9.305,FFFE,10,151.535,15.000,0.071,SL_PAD/,IO1_pad,1.453,1.524,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,0.884,0.948,10.298,FFFE,11,166.581,15.000,0.064,SL_PAD/,IO1_pad,1.500,1.564,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,0.901,0.968,9.859,FFFE,12,181.532,15.000,0.067,SL_PAD/,IO1_pad,1.453,1.520,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,0.882,0.944,10.587,FFFE,13,196.578,15.000,0.062,SL_PAD/,IO1_pad,1.498,1.560,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,0.902,0.972,9.381,FFFE,14,211.534,15.000,0.070,SL_PAD/,IO1_pad,1.454,1.524,0.000,0.000,0.552,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,0.882,0.946,10.307,FFFE,15,226.579,15.000,0.064,SL_PAD/,IO1_pad,1.498,1.562,0.000,0.000,0.616,controller_fffe_4_0o75_0o75\controller_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,0.743,0.809,9.884,FFFE,2,31.376,15.000,0.066,SL_PAD/,Controller_pad,1.295,1.361,0.000,0.000,0.552,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,0.706,0.764,11.293,FFFE,3,46.401,15.000,0.058,SL_PAD/,Controller_pad,1.322,1.380,0.000,0.000,0.616,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,0.743,0.810,9.944,FFFE,4,61.378,15.000,0.067,SL_PAD/,Controller_pad,1.295,1.362,0.000,0.000,0.552,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,0.706,0.765,11.205,FFFE,5,76.401,15.000,0.059,SL_PAD/,Controller_pad,1.322,1.381,0.000,0.000,0.616,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,0.744,0.811,9.802,FFFE,6,91.378,15.000,0.067,SL_PAD/,Controller_pad,1.296,1.363,0.000,0.000,0.552,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,0.708,0.766,11.254,FFFE,7,106.402,15.000,0.058,SL_PAD/,Controller_pad,1.324,1.382,0.000,0.000,0.616,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,0.740,0.810,9.478,FFFE,8,121.375,15.000,0.070,SL_PAD/,Controller_pad,1.292,1.362,0.000,0.000,0.552,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,0.708,0.766,11.527,FFFE,9,136.403,15.000,0.058,SL_PAD/,Controller_pad,1.324,1.382,0.000,0.000,0.616,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,0.743,0.809,9.932,FFFE,10,151.376,15.000,0.066,SL_PAD/,Controller_pad,1.295,1.361,0.000,0.000,0.552,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,0.707,0.764,11.570,FFFE,11,166.401,15.000,0.057,SL_PAD/,Controller_pad,1.323,1.380,0.000,0.000,0.616,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,0.746,0.812,9.907,FFFE,12,181.380,15.000,0.066,SL_PAD/,Controller_pad,1.298,1.364,0.000,0.000,0.552,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,0.706,0.764,11.383,FFFE,13,196.401,15.000,0.058,SL_PAD/,Controller_pad,1.322,1.380,0.000,0.000,0.616,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,0.742,0.809,9.761,FFFE,14,211.376,15.000,0.067,SL_PAD/,Controller_pad,1.294,1.361,0.000,0.000,0.552,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,0.706,0.763,11.530,FFFE,15,226.401,15.000,0.057,SL_PAD/,Controller_pad,1.322,1.379,0.000,0.000,0.616,io0_fffe_4_0o75_0o75\io0_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,0.893,0.957,10.408,FFFE,2,31.523,15.000,0.064,SL_PAD/,Controller_pad,1.445,1.509,0.000,0.000,0.552,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,0.867,0.930,10.512,FFFE,3,46.564,15.000,0.063,SL_PAD/,Controller_pad,1.483,1.546,0.000,0.000,0.616,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,0.889,0.953,10.416,FFFE,4,61.520,15.000,0.064,SL_PAD/,Controller_pad,1.441,1.505,0.000,0.000,0.552,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,0.868,0.931,10.509,FFFE,5,76.565,15.000,0.063,SL_PAD/,Controller_pad,1.484,1.547,0.000,0.000,0.616,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,0.889,0.952,10.408,FFFE,6,91.518,15.000,0.063,SL_PAD/,Controller_pad,1.441,1.504,0.000,0.000,0.552,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,0.870,0.935,10.188,FFFE,7,106.567,15.000,0.065,SL_PAD/,Controller_pad,1.486,1.551,0.000,0.000,0.616,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,0.890,0.953,10.402,FFFE,8,121.521,15.000,0.063,SL_PAD/,Controller_pad,1.442,1.505,0.000,0.000,0.552,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,0.868,0.932,10.339,FFFE,9,136.566,15.000,0.064,SL_PAD/,Controller_pad,1.484,1.548,0.000,0.000,0.616,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,0.890,0.950,10.872,FFFE,10,151.519,15.000,0.060,SL_PAD/,Controller_pad,1.442,1.502,0.000,0.000,0.552,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,0.870,0.934,10.316,FFFE,11,166.567,15.000,0.064,SL_PAD/,Controller_pad,1.486,1.550,0.000,0.000,0.616,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,0.890,0.953,10.563,FFFE,12,181.520,15.000,0.063,SL_PAD/,Controller_pad,1.442,1.505,0.000,0.000,0.552,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,0.869,0.933,10.362,FFFE,13,196.566,15.000,0.064,SL_PAD/,Controller_pad,1.485,1.549,0.000,0.000,0.616,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,0.892,0.952,10.887,FFFE,14,211.521,15.000,0.060,SL_PAD/,Controller_pad,1.444,1.504,0.000,0.000,0.552,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,0.870,0.934,10.259,FFFE,15,226.566,15.000,0.064,SL_PAD/,Controller_pad,1.486,1.550,0.000,0.000,0.616,io1_fffe_4_0o75_0o75\io1_fffe_4_0o75_0o75.csd,0.00V,tnet,4in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,0.725,0.782,11.490,FFFE,2,31.354,15.000,0.057,SL_PAD/,IO0_pad,1.277,1.334,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,0.708,0.772,10.395,FFFE,3,46.406,15.000,0.064,SL_PAD/,IO0_pad,1.324,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,0.725,0.784,11.288,FFFE,4,61.355,15.000,0.059,SL_PAD/,IO0_pad,1.277,1.336,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,0.709,0.772,10.459,FFFE,5,76.406,15.000,0.063,SL_PAD/,IO0_pad,1.325,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,0.729,0.787,11.282,FFFE,6,91.358,15.000,0.058,SL_PAD/,IO0_pad,1.281,1.339,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,0.708,0.770,10.506,FFFE,7,106.405,15.000,0.062,SL_PAD/,IO0_pad,1.324,1.386,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,0.728,0.786,11.389,FFFE,8,121.357,15.000,0.058,SL_PAD/,IO0_pad,1.280,1.338,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,0.710,0.773,10.575,FFFE,9,136.408,15.000,0.063,SL_PAD/,IO0_pad,1.326,1.389,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,0.727,0.785,11.372,FFFE,10,151.356,15.000,0.058,SL_PAD/,IO0_pad,1.279,1.337,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,0.709,0.772,10.596,FFFE,11,166.406,15.000,0.063,SL_PAD/,IO0_pad,1.325,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,0.729,0.787,11.389,FFFE,12,181.358,15.000,0.058,SL_PAD/,IO0_pad,1.281,1.339,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,0.710,0.772,10.628,FFFE,13,196.407,15.000,0.062,SL_PAD/,IO0_pad,1.326,1.388,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,0.727,0.785,11.303,FFFE,14,211.357,15.000,0.058,SL_PAD/,IO0_pad,1.279,1.337,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,0.710,0.773,10.548,FFFE,15,226.407,15.000,0.063,SL_PAD/,IO0_pad,1.326,1.389,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.025,1.102,8.609,FFFE,2,31.661,15.000,0.077,SL_PAD/,IO1_pad,1.577,1.654,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.003,1.071,9.748,FFFE,3,46.701,15.000,0.068,SL_PAD/,IO1_pad,1.619,1.687,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.026,1.100,8.814,FFFE,4,61.660,15.000,0.074,SL_PAD/,IO1_pad,1.578,1.652,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.003,1.070,9.754,FFFE,5,76.702,15.000,0.067,SL_PAD/,IO1_pad,1.619,1.686,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.029,1.104,8.750,FFFE,6,91.663,15.000,0.075,SL_PAD/,IO1_pad,1.581,1.656,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.002,1.070,9.685,FFFE,7,106.701,15.000,0.068,SL_PAD/,IO1_pad,1.618,1.686,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.027,1.105,8.516,FFFE,8,121.662,15.000,0.078,SL_PAD/,IO1_pad,1.579,1.657,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.006,1.074,9.708,FFFE,9,136.705,15.000,0.068,SL_PAD/,IO1_pad,1.622,1.690,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.026,1.101,8.776,FFFE,10,151.661,15.000,0.075,SL_PAD/,IO1_pad,1.578,1.653,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.004,1.071,9.782,FFFE,11,166.702,15.000,0.067,SL_PAD/,IO1_pad,1.620,1.687,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.027,1.104,8.588,FFFE,12,181.664,15.000,0.077,SL_PAD/,IO1_pad,1.579,1.656,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.004,1.071,9.771,FFFE,13,196.702,15.000,0.067,SL_PAD/,IO1_pad,1.620,1.687,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.027,1.103,8.650,FFFE,14,211.663,15.000,0.076,SL_PAD/,IO1_pad,1.579,1.655,0.000,0.000,0.552,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.005,1.072,9.786,FFFE,15,226.704,15.000,0.067,SL_PAD/,IO1_pad,1.621,1.688,0.000,0.000,0.616,controller_fffe_4_0o75_1o5\controller_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,0.722,0.788,9.989,FFFE,2,31.355,15.000,0.066,SL_PAD/,Controller_pad,1.274,1.340,0.000,0.000,0.552,io0_fffe_4_0o75_1o5\io0_fffe_4_0o75_1o5.csd,0.00V,tnet,4in,0.75in,1.5in,default_clock
